,Category,lat,lon,Part of month,Observation Date,Impacted Area (ha),Country,Location Name,Data updated on,Soil_Moisture
1683,Swarm,25.3938888888889,80.7691666666667,Middle,2020-06-12,100.0,India,"Majhima Sani, Banda",Tue Feb  1 16:04:44 2022,0.2409999966621399
1684,Band,28.4572222222222,72.7916666666667,Middle,2020-08-18,20.0,India,7 AD,Tue Feb  1 16:04:44 2022,0.02800000086426735
1690,Band,24.8166666666667,71.0580555555556,Late,2020-07-28,120.0,India,Deva Rampura,Tue Feb  1 16:04:44 2022,0.08500000089406967
1691,Swarm,27.070555556000045,71.89527777800004,Late,2019-07-25,100.0,India,Rathora,Tue Feb  1 16:04:44 2022,0.029999999329447746
1692,Swarm,28.012500000000045,73.28333333300003,Middle,2019-09-20,100.0,India,Tokla,Tue Feb  1 16:04:44 2022,0.02199999988079071
1695,Swarm,27.01638888900004,76.08388888900004,Late,2020-05-29,100.0,India,"Jarunda, Jamwaramgar",Tue Feb  1 16:04:44 2022,0.125
1697,Swarm,25.236388889000068,71.29861111100007,Middle,2020-01-18,600.0,India,Bhalisar,Tue Feb  1 16:04:44 2022,0.03400000184774399
1710,Swarm,27.45861111100004,72.75638888900005,Middle,2019-09-16,200.0,India,hudda ki dhani,Tue Feb  1 16:04:44 2022,0.028999999165534973
1711,Swarm,26.77083333300004,70.24027777800006,Early,2019-10-10,100.0,India,Makkan ka par,Tue Feb  1 16:04:44 2022,0.05900000035762787
1713,Swarm,24.5033333333333,71.6127777777778,Middle,2020-06-18,100.0,India,Lorwada{[1]}Tharad,Tue Feb  1 16:04:44 2022,0.1459999978542328
1716,Swarm,27.38361111100005,72.12416666700005,Middle,2019-11-16,100.0,India,nure ki bhurj,Tue Feb  1 16:04:44 2022,0.27399998903274536
1717,Swarm,26.01694444400005,72.37361111100006,Early,2020-01-06,100.0,India,Rewada Rajeswar naga,Tue Feb  1 16:04:44 2022,0.0
1736,Swarm,28.512500000000045,72.90805555600008,Middle,2019-07-15,100.0,India,3 DD Dhodha,Tue Feb  1 16:04:44 2022,0.019999999552965164
1737,Swarm,27.45944444400004,72.75805555600004,Middle,2019-09-16,200.0,India,Lula,Tue Feb  1 16:04:44 2022,0.028999999165534973
1742,Swarm,28.874444444000066,72.73388888900007,Middle,2020-01-17,100.0,India,21 KND,Tue Feb  1 16:04:44 2022,0.27300000190734863
1767,Swarm,27.98055555600007,72.31555555600005,Middle,2019-09-12,50.0,India,Gogdiawala,Tue Feb  1 16:04:44 2022,0.017000000923871994
1768,Swarm,27.35138888900008,70.52972222200003,Early,2019-11-10,100.0,India,Raymala,Tue Feb  1 16:04:44 2022,0.04500000178813934
1778,Band,24.9836111111111,71.0122222222222,Early,2020-07-31,10.0,India,Deva,Tue Feb  1 16:04:44 2022,0.05299999937415123
1797,Swarm,26.58388888900004,70.56916666700005,Early,2019-11-10,100.0,India,140 RD,Tue Feb  1 16:04:44 2022,0.028999999165534973
1799,Swarm,28.0866666666667,74.2486111111111,Late,2020-06-29,125.0,India,"Kitasar, Sri Dungarg",Tue Feb  1 16:04:44 2022,0.02800000086426735
1801,Swarm,24.09916666700008,72.67805555600006,Late,2019-12-22,100.0,India,Moriya,Tue Feb  1 16:04:44 2022,0.15700000524520874
1829,Swarm,27.93250000000006,72.45916666700003,Late,2019-09-22,100.0,India,5-6 BJM,Tue Feb  1 16:04:44 2022,0.027000000700354576
1830,Swarm,25.71083333300004,70.72833333300008,Early,2019-10-05,100.0,India,Draba,Tue Feb  1 16:04:44 2022,0.008999999612569809
1831,Swarm,27.9394444444444,75.635,Late,2020-06-29,65.0,India,Mainpura; Udaypurvat,Tue Feb  1 16:04:44 2022,0.14900000393390656
1833,Swarm,29.1258333333333,74.1266666666667,Late,2020-07-27,125.0,India,Chadsar,Tue Feb  1 16:04:44 2022,0.032999999821186066
1854,Swarm,26.96138888900004,72.11166666700007,Middle,2019-09-19,200.0,India,Ugrass,Tue Feb  1 16:04:44 2022,0.028999999165534973
1855,Swarm,27.431944444000067,73.61972222200006,Middle,2019-10-17,300.0,India,Sathrean,Tue Feb  1 16:04:44 2022,0.02800000086426735
1856,Swarm,27.551388889000066,71.20388888900004,Middle,2019-11-13,100.0,India,Taragarh,Tue Feb  1 16:04:44 2022,0.04399999976158142
1878,Swarm,27.98166666700007,71.93833333300006,Late,2019-09-29,100.0,India,7 GWM,Tue Feb  1 16:04:44 2022,0.03500000014901161
1884,Swarm,24.904444444000035,71.26694444400005,Late,2020-01-21,100.0,India,Chitradi,Tue Feb  1 16:04:44 2022,0.029999999329447746
1907,Swarm,27.199722222000048,71.46611111100003,Late,2019-06-28,100.0,India,Bhadhariya NW,Tue Feb  1 16:04:44 2022,0.026000000536441803
1908,Swarm,27.93666666700005,71.85861111100007,Late,2019-09-23,100.0,India,3-4 RWP,Tue Feb  1 16:04:44 2022,0.027000000700354576
1912,Swarm,24.848333333000028,71.81805555600005,Late,2019-12-29,100.0,India,Hariyali,Tue Feb  1 16:04:44 2022,0.09300000220537186
1925,Swarm,27.113888889000066,71.54638888900007,Early,2019-07-05,100.0,India,Bhadariya,Tue Feb  1 16:04:44 2022,0.0
1939,Band,24.7636111111111,71.0655555555555,Middle,2020-07-19,40.0,India,Bachwal,Tue Feb  1 16:04:44 2022,0.028999999165534973
1941,Swarm,27.24277777800006,72.09694444400003,Middle,2019-09-11,100.0,India,jhadhasar raneri,Tue Feb  1 16:04:44 2022,0.03200000151991844
1945,Swarm,28.87777777800005,72.66833333300008,Middle,2020-01-17,100.0,India,5-BD,Tue Feb  1 16:04:44 2022,0.27300000190734863
1957,Band,24.8144444444444,71.0544444444444,Early,2020-07-31,100.0,India,hathala,Tue Feb  1 16:04:44 2022,0.017999999225139618
1983,Swarm,27.04222222200008,71.63750000000005,Late,2019-07-31,100.0,India,Dholia,Tue Feb  1 16:04:44 2022,0.08100000023841858
1987,Swarm,24.130555556000047,72.07083333300005,Middle,2019-12-20,100.0,India,Chatral,Tue Feb  1 16:04:44 2022,0.17299999296665192
2005,Swarm,27.156388889000027,71.75500000000005,Late,2019-07-29,100.0,India,Loharki,Tue Feb  1 16:04:44 2022,0.16500000655651093
2006,Swarm,25.99722222200006,70.45083333300005,Early,2019-10-10,100.0,India,Rathredi Kala,Tue Feb  1 16:04:44 2022,0.014000000432133675
2009,Swarm,24.856111111000075,71.82972222200004,Late,2019-12-29,100.0,India,Haryali,Tue Feb  1 16:04:44 2022,0.09300000220537186
2010,Swarm,26.91388888900008,71.15138888900003,Late,2020-01-29,100.0,India,Bhagu ka gav,Tue Feb  1 16:04:44 2022,0.019999999552965164
2033,Swarm,27.27027777800004,72.02027777800004,Early,2019-09-09,100.0,India,Dedasari,Tue Feb  1 16:04:44 2022,0.026000000536441803
2039,Band,26.01361111100005,70.21472222200003,Late,2019-07-31,50.0,India,Panchla,Tue Feb  1 16:04:44 2022,0.1599999964237213
2048,Swarm,23.719166667000025,68.69166666700005,Late,2019-10-30,100.0,India,Mardo,Tue Feb  1 16:04:44 2022,0.03799999877810478
2053,Swarm,24.782500000000027,71.82666666700004,Late,2019-12-29,100.0,India,Falna,Tue Feb  1 16:04:44 2022,0.09099999815225601
2054,Swarm,24.594166667000025,71.31861111100005,Middle,2020-01-19,300.0,India,Mavsari,Tue Feb  1 16:04:44 2022,0.026000000536441803
2055,Swarm,27.394444444000044,70.71722222200003,Early,2020-01-05,100.0,India,Sada 58 PTM,Tue Feb  1 16:04:44 2022,0.07100000232458115
2077,Swarm,26.46000000000004,71.39972222200004,Late,2019-09-21,500.0,India,Ranak Dev,Tue Feb  1 16:04:44 2022,0.024000000208616257
2078,Swarm,26.277222222000034,70.93472222200006,Late,2019-11-29,100.0,India,Tejmalta,Tue Feb  1 16:04:44 2022,0.029999999329447746
2081,Swarm,27.66,73.1169444444444,Late,2020-06-27,105.0,India,"Bandhala, Nokha, Bik",Tue Feb  1 16:04:44 2022,0.035999998450279236
2082,Swarm,25.8302777777778,71.6558333333333,Middle,2020-06-14,90.0,India,"Godaro ki dhani, mad",Tue Feb  1 16:04:44 2022,0.028999999165534973
2092,Swarm,27.86444444400007,72.32472222200005,Middle,2019-09-13,100.0,India,Charanwala,Tue Feb  1 16:04:44 2022,0.02500000037252903
2097,Swarm,24.37361111100006,71.38388888900005,Middle,2019-12-20,100.0,India,Ashara  Ta{[1]}  sui,Tue Feb  1 16:04:44 2022,0.035999998450279236
2120,Swarm,25.174166667000065,72.28750000000008,Late,2019-12-31,100.0,India,Pathedi,Tue Feb  1 16:04:44 2022,0.16300000250339508
2137,Swarm,27.225555556000074,71.70277777800004,Middle,2019-08-13,100.0,India,Chandsar Pokren Tehs,Tue Feb  1 16:04:44 2022,0.024000000208616257
2138,Swarm,27.71083333300004,74.06111111100006,Late,2020-05-24,300.0,India,"Iayara, Churu",Tue Feb  1 16:04:44 2022,0.017000000923871994
2139,Swarm,27.7683333333333,73.17,Late,2020-07-25,50.0,India,Lalamdesar Magra Bik,Tue Feb  1 16:04:44 2022,0.25999999046325684
2141,Swarm,24.288333333000026,71.45055555600004,Late,2019-12-21,100.0,India,Bhatvar vas Ta{[1]}w,Tue Feb  1 16:04:44 2022,0.1850000023841858
2142,Swarm,26.779166667000027,71.25222222200006,Late,2019-12-29,100.0,India,Moolana,Tue Feb  1 16:04:44 2022,0.02800000086426735
2154,Swarm,27.993333333000063,72.52472222200004,Late,2019-09-24,100.0,India,Modayat,Tue Feb  1 16:04:44 2022,0.014999999664723873
2155,Swarm,28.02416666700003,71.91111111100008,Late,2019-09-29,100.0,India,1 DLMR,Tue Feb  1 16:04:44 2022,0.03500000014901161
2156,Swarm,26.36777777800006,71.03805555600007,Early,2019-10-06,100.0,India,Harbha,Tue Feb  1 16:04:44 2022,0.20999999344348907
2161,Swarm,25.50027777800005,72.85527777800007,Middle,2020-05-18,400.0,India,Ramguda,Tue Feb  1 16:04:44 2022,0.13099999725818634
2162,Swarm,27.5255555555556,74.3475,Late,2020-07-24,100.0,India,Nimbi Jodhan Ladnun,Tue Feb  1 16:04:44 2022,0.21199999749660492
2163,Swarm,25.81861111100005,70.75250000000005,Early,2019-12-01,100.0,India,Khaniyali,Tue Feb  1 16:04:44 2022,0.03200000151991844
2164,Swarm,27.65805555600008,71.29722222200007,Early,2020-02-02,1000.0,India,60-80PD,Tue Feb  1 16:04:44 2022,0.03799999877810478
2175,Swarm,27.48,73.8927777777778,Early,2020-06-03,100.0,India,"AMLIYASAR, JAYAL",Tue Feb  1 16:04:44 2022,0.028999999165534973
2178,Swarm,28.76694444400005,73.33083333300004,Middle,2019-07-20,100.0,India,Ramnagar,Tue Feb  1 16:04:44 2022,0.04699999839067459
2179,Swarm,27.686388889000057,71.53638888900008,Late,2019-09-23,100.0,India,Omnagar,Tue Feb  1 16:04:44 2022,0.04100000113248825
2182,Swarm,29.42000000000008,73.19888888900005,Late,2020-01-21,100.0,India,BOP Faidsar,Tue Feb  1 16:04:44 2022,0.2549999952316284
2183,Swarm,25.45916666700004,72.04694444400008,Early,2020-01-02,200.0,India,Chonchwa,Tue Feb  1 16:04:44 2022,0.03500000014901161
2184,Swarm,26.23444444400008,71.21361111100003,Early,2020-01-09,100.0,India,Juneja ki basti,Tue Feb  1 16:04:44 2022,0.013000000268220901
2211,Swarm,26.9580555555556,72.5725,Late,2020-06-25,300.0,India,Bananiyo ki dhani,Tue Feb  1 16:04:44 2022,0.05700000002980232
2228,Swarm,27.640000000000043,72.49638888900006,Middle,2019-09-15,100.0,India,Girirajsar,Tue Feb  1 16:04:44 2022,0.029999999329447746
2274,Swarm,27.5011111111111,80.3313888888889,Middle,2020-07-10,140.0,India,Arba Gajadharpur,Tue Feb  1 16:04:44 2022,0.4339999854564667
2275,Swarm,26.791388889000075,71.21805555600008,Middle,2019-11-17,100.0,India,Mulana,Tue Feb  1 16:04:44 2022,0.17900000512599945
2276,Swarm,25.37027777800006,72.49972222200006,Early,2020-01-05,100.0,India,Keshwana,Tue Feb  1 16:04:44 2022,0.1860000044107437
2297,Swarm,28.012777778000043,72.06055555600005,Early,2019-10-09,200.0,India,1 GWM,Tue Feb  1 16:04:44 2022,0.12800000607967377
2315,Swarm,26.8455555555556,71.7091666666667,Middle,2020-07-17,500.0,India,Nananiya,Tue Feb  1 16:04:44 2022,0.024000000208616257
2316,Swarm,24.914444444000026,71.26361111100005,Late,2020-01-21,100.0,India,Chitradi,Tue Feb  1 16:04:44 2022,0.029999999329447746
2317,Swarm,26.08944444400004,72.36500000000007,Middle,2020-01-11,100.0,India,Ramnagar,Tue Feb  1 16:04:44 2022,0.02199999988079071
2336,Swarm,27.0963888888889,74.1105555555556,Early,2020-07-04,100.0,India,Dhehari jayal Nagaur,Tue Feb  1 16:04:44 2022,0.1469999998807907
2337,Swarm,26.8202777777778,74.1875,Early,2020-07-06,35.0,India,aantroli khurd degan,Tue Feb  1 16:04:44 2022,0.21299999952316284
2338,Swarm,26.03333333300003,71.56805555600005,Middle,2019-11-20,100.0,India,Dholia Lathi pokran,Tue Feb  1 16:04:44 2022,0.03099999949336052
2383,Band,27.653055556000027,72.09166666700008,Early,2019-11-02,100.0,India,Bodana North,Tue Feb  1 16:04:44 2022,0.03700000047683716
2389,Swarm,25.8375,71.0158333333333,Early,2020-06-02,40.0,India,Jaidu,Tue Feb  1 16:04:44 2022,0.04399999976158142
2396,Swarm,27.20083333300005,71.46805555600008,Late,2019-06-28,200.0,India,Bhadhariya NW,Tue Feb  1 16:04:44 2022,0.026000000536441803
2397,Swarm,27.302777778000063,71.01750000000004,Late,2019-09-23,100.0,India,50 BM,Tue Feb  1 16:04:44 2022,0.014000000432133675
2402,Swarm,25.857222222000075,71.37611111100006,Middle,2019-12-14,100.0,India,Surachand,Tue Feb  1 16:04:44 2022,0.06400000303983688
2403,Swarm,25.761666667000043,71.25888888900005,Late,2020-01-29,100.0,India,Danta,Tue Feb  1 16:04:44 2022,0.02500000037252903
2414,Swarm,27.3155555555556,74.8016666666667,Late,2020-06-24,100.0,India,"Dhankoli, Dabra",Tue Feb  1 16:04:44 2022,0.06499999761581421
2415,Swarm,27.5916666666667,73.4877777777778,Late,2020-06-22,50.0,India,"Madia, Nokha, Bikane",Tue Feb  1 16:04:44 2022,0.028999999165534973
2419,Swarm,28.492222222000063,73.73777777800007,Late,2019-07-25,100.0,India,Delana,Tue Feb  1 16:04:44 2022,0.032999999821186066
2420,Swarm,27.885277778000045,71.92694444400007,Middle,2019-09-13,100.0,India,17 KWD,Tue Feb  1 16:04:44 2022,0.027000000700354576
2421,Swarm,27.008333333000053,71.33305555600003,Middle,2019-11-18,100.0,India,Chandan,Tue Feb  1 16:04:44 2022,0.23600000143051147
2423,Swarm,25.73055555600007,74.31694444400006,Middle,2020-05-17,1000.0,India,Khardi,Tue Feb  1 16:04:44 2022,0.12600000202655792
2424,Swarm,27.55083333300007,70.45750000000004,Late,2019-12-31,100.0,India,TM Tanot,Tue Feb  1 16:04:44 2022,0.03700000047683716
2440,Swarm,28.78527777800008,73.36750000000006,Late,2019-07-21,400.0,India,Ramnagar,Tue Feb  1 16:04:44 2022,0.024000000208616257
2441,Swarm,27.98722222200007,71.94388888900005,Late,2019-09-29,100.0,India,BOP Baimkunthpura,Tue Feb  1 16:04:44 2022,0.03500000014901161
2444,Swarm,27.6888888888889,76.1177777777778,Early,2020-07-02,75.0,India,MAHROOMPUR,Tue Feb  1 16:04:44 2022,0.1469999998807907
2445,Swarm,24.15166666700003,71.28750000000008,Late,2019-12-23,100.0,India,Pabudanpura,Tue Feb  1 16:04:44 2022,0.03400000184774399
2446,Swarm,29.549166667000065,73.29611111100007,Late,2020-01-27,200.0,India,Khatta,Tue Feb  1 16:04:44 2022,0.20800000429153442
2452,Band,25.71083333300004,70.58000000000004,Early,2019-08-07,50.0,India,Tirmohi,Tue Feb  1 16:04:44 2022,0.028999999165534973
2464,Swarm,27.189722222000057,71.48111111100008,Late,2019-06-30,200.0,India,Bhadhariya,Tue Feb  1 16:04:44 2022,0.024000000208616257
2465,Swarm,27.14194444400005,72.05555555600006,Middle,2019-09-12,300.0,India,Sihada,Tue Feb  1 16:04:44 2022,0.03099999949336052
2466,Swarm,26.17722222200007,71.24638888900006,Late,2020-05-26,70.0,India,shive gram panchayat,Tue Feb  1 16:04:44 2022,0.0
2487,Swarm,24.596666667000022,71.32055555600004,Middle,2020-01-20,200.0,India,Kundaliya,Tue Feb  1 16:04:44 2022,0.02500000037252903
2501,Swarm,27.85555555600007,72.14500000000004,Middle,2019-07-13,100.0,India,Gogriyawala,Tue Feb  1 16:04:44 2022,0.027000000700354576
2502,Swarm,27.03555555600008,71.53055555600008,Middle,2019-09-19,200.0,India,Lathi,Tue Feb  1 16:04:44 2022,0.027000000700354576
2503,Swarm,27.478333333000023,71.12805555600005,Late,2019-10-29,100.0,India,3 D sutharmandi,Tue Feb  1 16:04:44 2022,0.02500000037252903
2510,Swarm,27.7338888888889,74.3294444444444,Late,2020-07-23,200.0,India,Dungrasar,Tue Feb  1 16:04:44 2022,0.27300000190734863
2511,Swarm,24.671666667000068,71.63500000000005,Late,2019-12-25,600.0,India,Jaisla Radka,Tue Feb  1 16:04:44 2022,0.027000000700354576
2530,Swarm,28.70861111100004,73.29611111100007,Late,2019-07-28,500.0,India,MFFR area,Tue Feb  1 16:04:44 2022,0.1289999932050705
2531,Swarm,25.590000000000032,70.97027777800008,Late,2019-07-31,100.0,India,Dhanna ram ki dhani,Tue Feb  1 16:04:44 2022,0.21299999952316284
2532,Swarm,27.573611111000048,71.00916666700004,Middle,2019-07-20,100.0,India,Narendra Nagar,Tue Feb  1 16:04:44 2022,0.0
2533,Swarm,27.302500000000062,71.99861111100006,Middle,2019-11-17,100.0,India,Jodhani,Tue Feb  1 16:04:44 2022,0.22200000286102295
2536,Swarm,25.8661111111111,79.3511111111111,Early,2020-07-04,195.0,India,"Goran, Tehsil Ora",Tue Feb  1 16:04:44 2022,0.2680000066757202
2560,Swarm,27.8336111111111,75.3669444444444,Late,2020-06-28,140.0,India,"Pujari ki Dhani, Tah",Tue Feb  1 16:04:44 2022,0.07199999690055847
2561,Swarm,24.1552777777778,71.5241666666667,Early,2020-06-09,100.0,India,Aeta,Tue Feb  1 16:04:44 2022,0.1850000023841858
2562,Swarm,24.625000000000057,71.62944444400006,Late,2019-12-26,100.0,India,Naroli  Radka Ta{[1],Tue Feb  1 16:04:44 2022,0.02800000086426735
2563,Swarm,25.25138888900005,70.98472222200007,Early,2020-01-08,100.0,India,Itada,Tue Feb  1 16:04:44 2022,0.03099999949336052
2581,Swarm,24.5786111111111,71.0227777777778,Middle,2020-06-19,200.0,India,Manda ki dhani,Tue Feb  1 16:04:44 2022,0.013000000268220901
2584,Swarm,28.006666667000047,72.11138888900007,Middle,2019-09-13,100.0,India,4 BSSM,Tue Feb  1 16:04:44 2022,0.027000000700354576
2585,Swarm,25.884166667000045,70.32277777800005,Early,2019-10-07,100.0,India,Fagali,Tue Feb  1 16:04:44 2022,0.03999999910593033
2588,Swarm,27.8427777777778,73.8186111111111,Late,2020-06-20,60.0,India,"Bidasariya, Nokha, B",Tue Feb  1 16:04:44 2022,0.02199999988079071
2610,Swarm,27.22194444400003,71.95750000000004,Early,2019-10-04,100.0,India,Tekra,Tue Feb  1 16:04:44 2022,0.27799999713897705
2611,Swarm,26.00972222200005,70.60361111100008,Early,2020-01-05,100.0,India,Sakhil,Tue Feb  1 16:04:44 2022,0.02500000037252903
2636,Swarm,27.1191666666667,72.5416666666667,Middle,2020-06-11,80.0,India,"S.S.Nagar,Lohavat",Tue Feb  1 16:04:44 2022,0.023000000044703484
2637,Swarm,29.0555555555556,72.9941666666667,Early,2020-07-04,15.0,India,24 MD gharsana shrig,Tue Feb  1 16:04:44 2022,0.026000000536441803
2649,Band,24.8788888888889,71.0038888888889,Late,2020-07-20,180.0,India,Bhada Panchayat,Tue Feb  1 16:04:44 2022,0.09000000357627869
2662,Swarm,27.0761111111111,71.9852777777778,Late,2020-06-24,120.0,India,"Sujasar, Jaisalmer,",Tue Feb  1 16:04:44 2022,0.032999999821186066
2663,Band,28.4669444444444,73.5955555555555,Middle,2020-08-19,160.0,India,Bichharwas,Tue Feb  1 16:04:44 2022,0.03400000184774399
2668,Swarm,27.371666667000056,71.60611111100008,Early,2019-07-04,100.0,India,Satayaya,Tue Feb  1 16:04:44 2022,0.02800000086426735
2673,Swarm,27.17944444400007,72.75250000000005,Late,2020-01-28,100.0,India,Ugras,Tue Feb  1 16:04:44 2022,0.02800000086426735
2689,Swarm,27.74611111100006,72.84638888900008,Late,2019-09-22,100.0,India,Khetolai,Tue Feb  1 16:04:44 2022,0.029999999329447746
2690,Swarm,26.905555556000024,72.01916666700004,Middle,2019-09-15,100.0,India,Khidrat,Tue Feb  1 16:04:44 2022,0.03099999949336052
2691,Swarm,26.61111111100007,70.70888888900004,Early,2019-11-08,100.0,India,Jamal ki dhani,Tue Feb  1 16:04:44 2022,0.028999999165534973
2708,Swarm,28.81555555600005,73.76694444400005,Late,2019-07-25,100.0,India,Gusaina,Tue Feb  1 16:04:44 2022,0.02800000086426735
2709,Swarm,27.7533333333333,72.1444444444444,Early,2020-06-03,580.0,India,"Bikampur, Teh- Bajju",Tue Feb  1 16:04:44 2022,0.02800000086426735
2710,Swarm,25.327500000000043,72.04944444400007,Middle,2020-05-19,600.0,India,Khetalawas,Tue Feb  1 16:04:44 2022,0.02500000037252903
2711,Swarm,26.39416666700004,72.76972222200004,Middle,2020-01-11,100.0,India,Ghantiyali,Tue Feb  1 16:04:44 2022,0.026000000536441803
2729,Swarm,27.188611111000057,71.69222222200005,Early,2019-08-03,100.0,India,Chandsar FFR,Tue Feb  1 16:04:44 2022,0.017000000923871994
2730,Swarm,28.41944444400008,72.77527777800003,Middle,2019-09-17,100.0,India,3 AD,Tue Feb  1 16:04:44 2022,0.027000000700354576
2731,Swarm,27.01638888900004,76.08388888900004,Late,2020-05-29,60.0,India,"Jarunda, Jamwaramgar",Tue Feb  1 16:04:44 2022,0.125
2752,Swarm,27.93666666700005,73.20166666700004,Middle,2019-07-13,100.0,India,Bachhasar,Tue Feb  1 16:04:44 2022,0.023000000044703484
2753,Swarm,25.88138888900005,70.22000000000008,Middle,2019-08-11,100.0,India,Motiki beri pirau,Tue Feb  1 16:04:44 2022,0.16500000655651093
2754,Swarm,28.361666667000065,73.09805555600008,Middle,2019-09-15,100.0,India,Karnisar Bhatiyan,Tue Feb  1 16:04:44 2022,0.017999999225139618
2755,Swarm,27.0563888888889,74.2697222222222,Middle,2020-06-19,195.0,India,Dawoli  Degana  Raja,Tue Feb  1 16:04:44 2022,0.014999999664723873
2768,Swarm,26.160833333000028,70.34888888900008,Late,2019-09-24,300.0,India,Sundra,Tue Feb  1 16:04:44 2022,0.03099999949336052
2769,Swarm,27.98833333300007,71.91222222200008,Late,2019-09-29,100.0,India,BOP Baimunthpura,Tue Feb  1 16:04:44 2022,0.03500000014901161
2774,Swarm,27.4305555555556,73.5622222222222,Late,2020-06-27,245.0,India,"Nathanara, Balaji, N",Tue Feb  1 16:04:44 2022,0.03400000184774399
2775,Swarm,26.820555556000045,70.40888888900008,Middle,2020-01-17,100.0,India,Jacab Fakir Ki Dhani,Tue Feb  1 16:04:44 2022,0.0430000014603138
2797,Swarm,26.59694444400003,70.16361111100008,Early,2019-10-09,100.0,India,Devera,Tue Feb  1 16:04:44 2022,0.07800000160932541
